z_int:4: alist_name:NR_2_0_4
C parse3 DBG: var enc-dec row_col[0x3][0x2]:0xb row_N[0x3][0x2]:0x0 col_row[v:0xb][count[v]:0x1]:j:0x3 col_N[v:0xb][count[v]:0x1]i:0x2 qin_row[0x3][0x2]:0x0 count[0xb]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x32]:0x0 row_col[j][i]:0xb row_N[j][i]:0x0
C parse3 DBG: total_ij:0x32 total_ji:0x203 i[max_i_bits:0x4-1:0]:0x2: j[max_j_bits:0x8-1:0]:0x3 v:0xb count[v]:0x1 row_weight:0x00008 tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x3][0x3]:0xd row_N[0x3][0x3]:0x0 col_row[v:0xd][count[v]:0x1]:j:0x3 col_N[v:0xd][count[v]:0x1]i:0x3 qin_row[0x3][0x3]:0x0 count[0xd]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x33]:0x0 row_col[j][i]:0xd row_N[j][i]:0x0
C parse3 DBG: total_ij:0x33 total_ji:0x303 i[max_i_bits:0x4-1:0]:0x3: j[max_j_bits:0x8-1:0]:0x3 v:0xd count[v]:0x1 row_weight:0x00008 tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x3][0x4]:0x18 row_N[0x3][0x4]:0x0 col_row[v:0x18][count[v]:0x1]:j:0x3 col_N[v:0x18][count[v]:0x1]i:0x4 qin_row[0x3][0x4]:0x0 count[0x18]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x34]:0x0 row_col[j][i]:0x18 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x34 total_ji:0x403 i[max_i_bits:0x4-1:0]:0x4: j[max_j_bits:0x8-1:0]:0x3 v:0x18 count[v]:0x1 row_weight:0x00008 tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x3][0x5]:0x24 row_N[0x3][0x5]:0x0 col_row[v:0x24][count[v]:0x1]:j:0x3 col_N[v:0x24][count[v]:0x1]i:0x5 qin_row[0x3][0x5]:0x0 count[0x24]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x35]:0x0 row_col[j][i]:0x24 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x35 total_ji:0x503 i[max_i_bits:0x4-1:0]:0x5: j[max_j_bits:0x8-1:0]:0x3 v:0x24 count[v]:0x1 row_weight:0x00008 tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x3][0x6]:0x2b row_N[0x3][0x6]:0x0 col_row[v:0x2b][count[v]:0x1]:j:0x3 col_N[v:0x2b][count[v]:0x1]i:0x6 qin_row[0x3][0x6]:0x0 count[0x2b]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x36]:0x0 row_col[j][i]:0x2b row_N[j][i]:0x0
C parse3 DBG: total_ij:0x36 total_ji:0x603 i[max_i_bits:0x4-1:0]:0x6: j[max_j_bits:0x8-1:0]:0x3 v:0x2b count[v]:0x1 row_weight:0x00008 tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x3][0x7]:0x2f row_N[0x3][0x7]:0x0 col_row[v:0x2f][count[v]:0x1]:j:0x3 col_N[v:0x2f][count[v]:0x1]i:0x7 qin_row[0x3][0x7]:0x0 count[0x2f]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x37]:0x0 row_col[j][i]:0x2f row_N[j][i]:0x0
C parse3 DBG: total_ij:0x37 total_ji:0x703 i[max_i_bits:0x4-1:0]:0x7: j[max_j_bits:0x8-1:0]:0x3 v:0x2f count[v]:0x1 row_weight:0x00008 tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x0]:0x3 row_N[0x4][0x0]:0x1 col_row[v:0x3][count[v]:0x2]:j:0x4 col_N[v:0x3][count[v]:0x2]i:0x0 qin_row[0x4][0x0]:0x0 count[0x3]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x40]:0x0 row_col[j][i]:0x3 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x40 total_ji:0x4 i[max_i_bits:0x4-1:0]:0x0: j[max_j_bits:0x8-1:0]:0x4 v:0x3 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x1]:0xe row_N[0x4][0x1]:0x1 col_row[v:0xe][count[v]:0x2]:j:0x4 col_N[v:0xe][count[v]:0x2]i:0x1 qin_row[0x4][0x1]:0x0 count[0xe]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x41]:0x0 row_col[j][i]:0xe row_N[j][i]:0x1
C parse3 DBG: total_ij:0x41 total_ji:0x104 i[max_i_bits:0x4-1:0]:0x1: j[max_j_bits:0x8-1:0]:0x4 v:0xe count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x2]:0x11 row_N[0x4][0x2]:0x0 col_row[v:0x11][count[v]:0x1]:j:0x4 col_N[v:0x11][count[v]:0x1]i:0x2 qin_row[0x4][0x2]:0x0 count[0x11]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x42]:0x0 row_col[j][i]:0x11 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x42 total_ji:0x204 i[max_i_bits:0x4-1:0]:0x2: j[max_j_bits:0x8-1:0]:0x4 v:0x11 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x3]:0x15 row_N[0x4][0x3]:0x0 col_row[v:0x15][count[v]:0x1]:j:0x4 col_N[v:0x15][count[v]:0x1]i:0x3 qin_row[0x4][0x3]:0x0 count[0x15]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x43]:0x0 row_col[j][i]:0x15 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x43 total_ji:0x304 i[max_i_bits:0x4-1:0]:0x3: j[max_j_bits:0x8-1:0]:0x4 v:0x15 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x4]:0x1a row_N[0x4][0x4]:0x1 col_row[v:0x1a][count[v]:0x2]:j:0x4 col_N[v:0x1a][count[v]:0x2]i:0x4 qin_row[0x4][0x4]:0x0 count[0x1a]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x44]:0x0 row_col[j][i]:0x1a row_N[j][i]:0x1
C parse3 DBG: total_ij:0x44 total_ji:0x404 i[max_i_bits:0x4-1:0]:0x4: j[max_j_bits:0x8-1:0]:0x4 v:0x1a count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x5]:0x1c row_N[0x4][0x5]:0x0 col_row[v:0x1c][count[v]:0x1]:j:0x4 col_N[v:0x1c][count[v]:0x1]i:0x5 qin_row[0x4][0x5]:0x0 count[0x1c]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x45]:0x0 row_col[j][i]:0x1c row_N[j][i]:0x0
C parse3 DBG: total_ij:0x45 total_ji:0x504 i[max_i_bits:0x4-1:0]:0x5: j[max_j_bits:0x8-1:0]:0x4 v:0x1c count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x6]:0x20 row_N[0x4][0x6]:0x0 col_row[v:0x20][count[v]:0x1]:j:0x4 col_N[v:0x20][count[v]:0x1]i:0x6 qin_row[0x4][0x6]:0x0 count[0x20]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x46]:0x0 row_col[j][i]:0x20 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x46 total_ji:0x604 i[max_i_bits:0x4-1:0]:0x6: j[max_j_bits:0x8-1:0]:0x4 v:0x20 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x7]:0x24 row_N[0x4][0x7]:0x1 col_row[v:0x24][count[v]:0x2]:j:0x4 col_N[v:0x24][count[v]:0x2]i:0x7 qin_row[0x4][0x7]:0x0 count[0x24]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x47]:0x0 row_col[j][i]:0x24 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x47 total_ji:0x704 i[max_i_bits:0x4-1:0]:0x7: j[max_j_bits:0x8-1:0]:0x4 v:0x24 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x8]:0x2c row_N[0x4][0x8]:0x1 col_row[v:0x2c][count[v]:0x2]:j:0x4 col_N[v:0x2c][count[v]:0x2]i:0x8 qin_row[0x4][0x8]:0x0 count[0x2c]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x48]:0x0 row_col[j][i]:0x2c row_N[j][i]:0x1
C parse3 DBG: total_ij:0x48 total_ji:0x804 i[max_i_bits:0x4-1:0]:0x8: j[max_j_bits:0x8-1:0]:0x4 v:0x2c count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x4][0x9]:0x30 row_N[0x4][0x9]:0x0 col_row[v:0x30][count[v]:0x1]:j:0x4 col_N[v:0x30][count[v]:0x1]i:0x9 qin_row[0x4][0x9]:0x0 count[0x30]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x49]:0x0 row_col[j][i]:0x30 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x49 total_ji:0x904 i[max_i_bits:0x4-1:0]:0x9: j[max_j_bits:0x8-1:0]:0x4 v:0x30 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x0]:0x0 row_N[0x5][0x0]:0x1 col_row[v:0x0][count[v]:0x2]:j:0x5 col_N[v:0x0][count[v]:0x2]i:0x0 qin_row[0x5][0x0]:0x0 count[0x0]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x50]:0x0 row_col[j][i]:0x0 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x50 total_ji:0x5 i[max_i_bits:0x4-1:0]:0x0: j[max_j_bits:0x8-1:0]:0x5 v:0x0 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x1]:0xf row_N[0x5][0x1]:0x1 col_row[v:0xf][count[v]:0x2]:j:0x5 col_N[v:0xf][count[v]:0x2]i:0x1 qin_row[0x5][0x1]:0x0 count[0xf]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x51]:0x0 row_col[j][i]:0xf row_N[j][i]:0x1
C parse3 DBG: total_ij:0x51 total_ji:0x105 i[max_i_bits:0x4-1:0]:0x1: j[max_j_bits:0x8-1:0]:0x5 v:0xf count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x2]:0x12 row_N[0x5][0x2]:0x0 col_row[v:0x12][count[v]:0x1]:j:0x5 col_N[v:0x12][count[v]:0x1]i:0x2 qin_row[0x5][0x2]:0x0 count[0x12]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x52]:0x0 row_col[j][i]:0x12 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x52 total_ji:0x205 i[max_i_bits:0x4-1:0]:0x2: j[max_j_bits:0x8-1:0]:0x5 v:0x12 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x3]:0x16 row_N[0x5][0x3]:0x0 col_row[v:0x16][count[v]:0x1]:j:0x5 col_N[v:0x16][count[v]:0x1]i:0x3 qin_row[0x5][0x3]:0x0 count[0x16]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x53]:0x0 row_col[j][i]:0x16 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x53 total_ji:0x305 i[max_i_bits:0x4-1:0]:0x3: j[max_j_bits:0x8-1:0]:0x5 v:0x16 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x4]:0x1b row_N[0x5][0x4]:0x1 col_row[v:0x1b][count[v]:0x2]:j:0x5 col_N[v:0x1b][count[v]:0x2]i:0x4 qin_row[0x5][0x4]:0x0 count[0x1b]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x54]:0x0 row_col[j][i]:0x1b row_N[j][i]:0x1
C parse3 DBG: total_ij:0x54 total_ji:0x405 i[max_i_bits:0x4-1:0]:0x4: j[max_j_bits:0x8-1:0]:0x5 v:0x1b count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x5]:0x1d row_N[0x5][0x5]:0x0 col_row[v:0x1d][count[v]:0x1]:j:0x5 col_N[v:0x1d][count[v]:0x1]i:0x5 qin_row[0x5][0x5]:0x0 count[0x1d]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x55]:0x0 row_col[j][i]:0x1d row_N[j][i]:0x0
C parse3 DBG: total_ij:0x55 total_ji:0x505 i[max_i_bits:0x4-1:0]:0x5: j[max_j_bits:0x8-1:0]:0x5 v:0x1d count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x6]:0x21 row_N[0x5][0x6]:0x0 col_row[v:0x21][count[v]:0x1]:j:0x5 col_N[v:0x21][count[v]:0x1]i:0x6 qin_row[0x5][0x6]:0x0 count[0x21]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x56]:0x0 row_col[j][i]:0x21 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x56 total_ji:0x605 i[max_i_bits:0x4-1:0]:0x6: j[max_j_bits:0x8-1:0]:0x5 v:0x21 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x7]:0x25 row_N[0x5][0x7]:0x1 col_row[v:0x25][count[v]:0x2]:j:0x5 col_N[v:0x25][count[v]:0x2]i:0x7 qin_row[0x5][0x7]:0x0 count[0x25]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x57]:0x0 row_col[j][i]:0x25 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x57 total_ji:0x705 i[max_i_bits:0x4-1:0]:0x7: j[max_j_bits:0x8-1:0]:0x5 v:0x25 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x8]:0x2d row_N[0x5][0x8]:0x1 col_row[v:0x2d][count[v]:0x2]:j:0x5 col_N[v:0x2d][count[v]:0x2]i:0x8 qin_row[0x5][0x8]:0x0 count[0x2d]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x58]:0x0 row_col[j][i]:0x2d row_N[j][i]:0x1
C parse3 DBG: total_ij:0x58 total_ji:0x805 i[max_i_bits:0x4-1:0]:0x8: j[max_j_bits:0x8-1:0]:0x5 v:0x2d count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x5][0x9]:0x31 row_N[0x5][0x9]:0x0 col_row[v:0x31][count[v]:0x1]:j:0x5 col_N[v:0x31][count[v]:0x1]i:0x9 qin_row[0x5][0x9]:0x0 count[0x31]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x59]:0x0 row_col[j][i]:0x31 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x59 total_ji:0x905 i[max_i_bits:0x4-1:0]:0x9: j[max_j_bits:0x8-1:0]:0x5 v:0x31 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x0]:0x1 row_N[0x6][0x0]:0x1 col_row[v:0x1][count[v]:0x2]:j:0x6 col_N[v:0x1][count[v]:0x2]i:0x0 qin_row[0x6][0x0]:0x0 count[0x1]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x60]:0x0 row_col[j][i]:0x1 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x60 total_ji:0x6 i[max_i_bits:0x4-1:0]:0x0: j[max_j_bits:0x8-1:0]:0x6 v:0x1 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x1]:0xc row_N[0x6][0x1]:0x1 col_row[v:0xc][count[v]:0x2]:j:0x6 col_N[v:0xc][count[v]:0x2]i:0x1 qin_row[0x6][0x1]:0x0 count[0xc]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x61]:0x0 row_col[j][i]:0xc row_N[j][i]:0x1
C parse3 DBG: total_ij:0x61 total_ji:0x106 i[max_i_bits:0x4-1:0]:0x1: j[max_j_bits:0x8-1:0]:0x6 v:0xc count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x2]:0x13 row_N[0x6][0x2]:0x0 col_row[v:0x13][count[v]:0x1]:j:0x6 col_N[v:0x13][count[v]:0x1]i:0x2 qin_row[0x6][0x2]:0x0 count[0x13]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x62]:0x0 row_col[j][i]:0x13 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x62 total_ji:0x206 i[max_i_bits:0x4-1:0]:0x2: j[max_j_bits:0x8-1:0]:0x6 v:0x13 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x3]:0x17 row_N[0x6][0x3]:0x0 col_row[v:0x17][count[v]:0x1]:j:0x6 col_N[v:0x17][count[v]:0x1]i:0x3 qin_row[0x6][0x3]:0x0 count[0x17]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x63]:0x0 row_col[j][i]:0x17 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x63 total_ji:0x306 i[max_i_bits:0x4-1:0]:0x3: j[max_j_bits:0x8-1:0]:0x6 v:0x17 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x4]:0x18 row_N[0x6][0x4]:0x1 col_row[v:0x18][count[v]:0x2]:j:0x6 col_N[v:0x18][count[v]:0x2]i:0x4 qin_row[0x6][0x4]:0x0 count[0x18]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x64]:0x0 row_col[j][i]:0x18 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x64 total_ji:0x406 i[max_i_bits:0x4-1:0]:0x4: j[max_j_bits:0x8-1:0]:0x6 v:0x18 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x5]:0x1e row_N[0x6][0x5]:0x0 col_row[v:0x1e][count[v]:0x1]:j:0x6 col_N[v:0x1e][count[v]:0x1]i:0x5 qin_row[0x6][0x5]:0x0 count[0x1e]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x65]:0x0 row_col[j][i]:0x1e row_N[j][i]:0x0
C parse3 DBG: total_ij:0x65 total_ji:0x506 i[max_i_bits:0x4-1:0]:0x5: j[max_j_bits:0x8-1:0]:0x6 v:0x1e count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x6]:0x22 row_N[0x6][0x6]:0x0 col_row[v:0x22][count[v]:0x1]:j:0x6 col_N[v:0x22][count[v]:0x1]i:0x6 qin_row[0x6][0x6]:0x0 count[0x22]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x66]:0x0 row_col[j][i]:0x22 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x66 total_ji:0x606 i[max_i_bits:0x4-1:0]:0x6: j[max_j_bits:0x8-1:0]:0x6 v:0x22 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x7]:0x26 row_N[0x6][0x7]:0x1 col_row[v:0x26][count[v]:0x2]:j:0x6 col_N[v:0x26][count[v]:0x2]i:0x7 qin_row[0x6][0x7]:0x0 count[0x26]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x67]:0x0 row_col[j][i]:0x26 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x67 total_ji:0x706 i[max_i_bits:0x4-1:0]:0x7: j[max_j_bits:0x8-1:0]:0x6 v:0x26 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x8]:0x2e row_N[0x6][0x8]:0x1 col_row[v:0x2e][count[v]:0x2]:j:0x6 col_N[v:0x2e][count[v]:0x2]i:0x8 qin_row[0x6][0x8]:0x0 count[0x2e]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x68]:0x0 row_col[j][i]:0x2e row_N[j][i]:0x1
C parse3 DBG: total_ij:0x68 total_ji:0x806 i[max_i_bits:0x4-1:0]:0x8: j[max_j_bits:0x8-1:0]:0x6 v:0x2e count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x6][0x9]:0x32 row_N[0x6][0x9]:0x0 col_row[v:0x32][count[v]:0x1]:j:0x6 col_N[v:0x32][count[v]:0x1]i:0x9 qin_row[0x6][0x9]:0x0 count[0x32]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x69]:0x0 row_col[j][i]:0x32 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x69 total_ji:0x906 i[max_i_bits:0x4-1:0]:0x9: j[max_j_bits:0x8-1:0]:0x6 v:0x32 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x0]:0x2 row_N[0x7][0x0]:0x1 col_row[v:0x2][count[v]:0x2]:j:0x7 col_N[v:0x2][count[v]:0x2]i:0x0 qin_row[0x7][0x0]:0x0 count[0x2]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x70]:0x0 row_col[j][i]:0x2 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x70 total_ji:0x7 i[max_i_bits:0x4-1:0]:0x0: j[max_j_bits:0x8-1:0]:0x7 v:0x2 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x1]:0xd row_N[0x7][0x1]:0x1 col_row[v:0xd][count[v]:0x2]:j:0x7 col_N[v:0xd][count[v]:0x2]i:0x1 qin_row[0x7][0x1]:0x0 count[0xd]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x71]:0x0 row_col[j][i]:0xd row_N[j][i]:0x1
C parse3 DBG: total_ij:0x71 total_ji:0x107 i[max_i_bits:0x4-1:0]:0x1: j[max_j_bits:0x8-1:0]:0x7 v:0xd count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x2]:0x10 row_N[0x7][0x2]:0x0 col_row[v:0x10][count[v]:0x1]:j:0x7 col_N[v:0x10][count[v]:0x1]i:0x2 qin_row[0x7][0x2]:0x0 count[0x10]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x72]:0x0 row_col[j][i]:0x10 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x72 total_ji:0x207 i[max_i_bits:0x4-1:0]:0x2: j[max_j_bits:0x8-1:0]:0x7 v:0x10 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x3]:0x14 row_N[0x7][0x3]:0x0 col_row[v:0x14][count[v]:0x1]:j:0x7 col_N[v:0x14][count[v]:0x1]i:0x3 qin_row[0x7][0x3]:0x0 count[0x14]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x73]:0x0 row_col[j][i]:0x14 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x73 total_ji:0x307 i[max_i_bits:0x4-1:0]:0x3: j[max_j_bits:0x8-1:0]:0x7 v:0x14 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x4]:0x19 row_N[0x7][0x4]:0x1 col_row[v:0x19][count[v]:0x2]:j:0x7 col_N[v:0x19][count[v]:0x2]i:0x4 qin_row[0x7][0x4]:0x0 count[0x19]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x74]:0x0 row_col[j][i]:0x19 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x74 total_ji:0x407 i[max_i_bits:0x4-1:0]:0x4: j[max_j_bits:0x8-1:0]:0x7 v:0x19 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x5]:0x1f row_N[0x7][0x5]:0x0 col_row[v:0x1f][count[v]:0x1]:j:0x7 col_N[v:0x1f][count[v]:0x1]i:0x5 qin_row[0x7][0x5]:0x0 count[0x1f]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x75]:0x0 row_col[j][i]:0x1f row_N[j][i]:0x0
C parse3 DBG: total_ij:0x75 total_ji:0x507 i[max_i_bits:0x4-1:0]:0x5: j[max_j_bits:0x8-1:0]:0x7 v:0x1f count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x6]:0x23 row_N[0x7][0x6]:0x0 col_row[v:0x23][count[v]:0x1]:j:0x7 col_N[v:0x23][count[v]:0x1]i:0x6 qin_row[0x7][0x6]:0x0 count[0x23]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x76]:0x0 row_col[j][i]:0x23 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x76 total_ji:0x607 i[max_i_bits:0x4-1:0]:0x6: j[max_j_bits:0x8-1:0]:0x7 v:0x23 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x7]:0x27 row_N[0x7][0x7]:0x1 col_row[v:0x27][count[v]:0x2]:j:0x7 col_N[v:0x27][count[v]:0x2]i:0x7 qin_row[0x7][0x7]:0x0 count[0x27]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x77]:0x0 row_col[j][i]:0x27 row_N[j][i]:0x1
C parse3 DBG: total_ij:0x77 total_ji:0x707 i[max_i_bits:0x4-1:0]:0x7: j[max_j_bits:0x8-1:0]:0x7 v:0x27 count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x8]:0x2f row_N[0x7][0x8]:0x1 col_row[v:0x2f][count[v]:0x2]:j:0x7 col_N[v:0x2f][count[v]:0x2]i:0x8 qin_row[0x7][0x8]:0x0 count[0x2f]:0x2 max_i_bits:0x4  *qin_row[total_ij:0x78]:0x0 row_col[j][i]:0x2f row_N[j][i]:0x1
C parse3 DBG: total_ij:0x78 total_ji:0x807 i[max_i_bits:0x4-1:0]:0x8: j[max_j_bits:0x8-1:0]:0x7 v:0x2f count[v]:0x2 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x7][0x9]:0x33 row_N[0x7][0x9]:0x0 col_row[v:0x33][count[v]:0x1]:j:0x7 col_N[v:0x33][count[v]:0x1]i:0x9 qin_row[0x7][0x9]:0x0 count[0x33]:0x1 max_i_bits:0x4  *qin_row[total_ij:0x79]:0x0 row_col[j][i]:0x33 row_N[j][i]:0x0
C parse3 DBG: total_ij:0x79 total_ji:0x907 i[max_i_bits:0x4-1:0]:0x9: j[max_j_bits:0x8-1:0]:0x7 v:0x33 count[v]:0x1 row_weight:0x0000a tot_max_row_i_bits:0x4
C parse3 DBG: var enc-dec row_col[0x8][0x0]:0x1 row_N[0x8][0x0]:0x2 col_row[v:0x1][count[v]:0x3]:j:0x8 col_N[v:0x1][count[v]:0x3]i:0x0 qin_row[0x8][0x0]:0x0 count[0x1]:0x3 max_i_bits:0x4  *qin_row[total_ij:0x80]:0x0 row_col[j][i]:0x1 row_N[j][i]:0x2
